state,district,taluk,latitude,longitude,streetlights,population_density,patrol_frequency,base_crime_rate,hour,day_of_week,seed,safety_score,safety_level,incident_occurred,crime_type
Himachal Pradesh,Mandi,Mandi West,31.41146,77.04793,0.57,0.42,0.29,0.15,1,5,1784,49.62,0,1,Stalking
Himachal Pradesh,Mandi,Mandi East,31.43562,77.05373,0.41,0.38,0.43,0.24,2,6,1785,34.0,0,0,None
Himachal Pradesh,Mandi,Mandi East,31.46227,77.04047,0.46,0.38,0.31,0.24,9,1,1786,63.85,1,0,None
Himachal Pradesh,Mandi,Mandi East,31.45751,77.04984,0.39,0.38,0.28,0.24,6,6,1787,61.02,1,0,None
Himachal Pradesh,Mandi,Mandi East,31.44212,77.05089,0.46,0.38,0.3,0.24,21,0,1788,53.47,1,1,Eve Teasing
Himachal Pradesh,Mandi,Mandi East,31.44893,77.03776,0.43,0.38,0.33,0.24,11,5,1789,61.67,1,0,None
Himachal Pradesh,Mandi,Mandi East,31.44979,77.03687,0.57,0.38,0.35,0.24,15,3,1790,68.04,1,0,None
Himachal Pradesh,Mandi,Mandi East,31.45731,77.05022,0.34,0.38,0.29,0.24,5,1,1791,27.44,0,1,Assault
Himachal Pradesh,Mandi,Mandi East,31.45242,77.05396,0.41,0.38,0.39,0.24,11,6,1792,63.79,1,1,Eve Teasing
Himachal Pradesh,Mandi,Mandi East,31.46279,77.048,0.52,0.38,0.24,0.24,4,3,1793,33.46,0,1,Pickpocketing
Himachal Pradesh,Mandi,Mandi East,31.45627,77.04566,0.4,0.38,0.27,0.24,1,0,1794,31.56,0,1,Pickpocketing
Himachal Pradesh,Mandi,Mandi East,31.46158,77.06073,0.39,0.38,0.3,0.24,21,0,1795,49.62,0,0,None
Himachal Pradesh,Mandi,Mandi East,31.46489,77.05593,0.42,0.38,0.27,0.24,5,2,1796,34.46,0,1,Pickpocketing
Himachal Pradesh,Mandi,Mandi East,31.44626,77.04527,0.45,0.38,0.34,0.24,22,3,1797,33.58,0,1,Pickpocketing
Himachal Pradesh,Mandi,Mandi East,31.44506,77.0582,0.55,0.38,0.45,0.24,10,5,1798,68.37,1,1,Stalking
Himachal Pradesh,Mandi,Mandi East,31.45282,77.04477,0.36,0.38,0.43,0.24,13,2,1799,61.41,1,1,Eve Teasing
Himachal Pradesh,Solan,Solan Central,31.1401,76.91481,0.61,0.78,0.62,0.27,8,6,1800,74.31,1,0,None
Himachal Pradesh,Solan,Solan Central,31.16498,76.91478,0.53,0.78,0.69,0.27,17,0,1801,73.2,1,0,None
Himachal Pradesh,Solan,Solan Central,31.14989,76.92534,0.49,0.78,0.64,0.27,18,0,1802,60.44,1,0,None
Himachal Pradesh,Solan,Solan Central,31.16281,76.91517,0.51,0.78,0.81,0.27,16,2,1803,74.54,1,0,None
Himachal Pradesh,Solan,Solan Central,31.15692,76.92078,0.55,0.78,0.71,0.27,0,1,1804,53.22,1,0,None
Himachal Pradesh,Solan,Solan Central,31.1552,76.9261,0.55,0.78,0.74,0.27,22,2,1805,54.7,1,0,None
Himachal Pradesh,Solan,Solan Central,31.15763,76.90628,0.74,0.78,0.91,0.27,8,3,1806,81.82,2,0,None
Himachal Pradesh,Solan,Solan Central,31.13531,76.91068,0.45,0.78,0.6,0.27,22,4,1807,47.41,0,0,None
Himachal Pradesh,Solan,Solan Central,31.15228,76.9006,0.77,0.78,0.79,0.27,0,1,1808,65.27,1,1,Stalking
Himachal Pradesh,Solan,Solan Central,31.14114,76.92652,0.64,0.78,0.66,0.27,17,2,1809,75.93,2,0,None
Himachal Pradesh,Solan,Solan Central,31.16377,76.92549,0.48,0.78,0.69,0.27,2,3,1810,50.3,1,0,None
Himachal Pradesh,Solan,Solan Central,31.15432,76.91693,0.66,0.78,0.64,0.27,20,4,1811,68.56,1,0,None
Himachal Pradesh,Solan,Solan Central,31.15016,76.90018,0.48,0.78,0.59,0.27,5,1,1812,48.9,0,1,Eve Teasing
Himachal Pradesh,Solan,Solan Central,31.15206,76.91888,0.51,0.78,0.73,0.27,1,1,1813,53.03,1,0,None
Himachal Pradesh,Solan,Solan Central,31.15424,76.93376,0.71,0.78,0.62,0.27,11,3,1814,78.27,2,0,None
Himachal Pradesh,Solan,Solan West,31.03436,76.90836,0.31,0.39,0.49,0.25,13,0,1815,62.53,1,1,Pickpocketing
Himachal Pradesh,Solan,Solan West,31.02369,76.90792,0.42,0.39,0.5,0.25,1,6,1816,35.04,0,1,Harassment
Himachal Pradesh,Solan,Solan West,31.03051,76.91086,0.32,0.39,0.48,0.25,14,3,1817,63.4,1,0,None
Himachal Pradesh,Solan,Solan West,31.04164,76.92917,0.4,0.39,0.48,0.25,20,3,1818,55.04,1,0,None
Himachal Pradesh,Solan,Solan West,31.01941,76.89473,0.41,0.39,0.33,0.25,12,6,1819,62.06,1,1,Pickpocketing
Himachal Pradesh,Solan,Solan West,31.02867,76.90562,0.4,0.39,0.39,0.25,9,0,1820,62.95,1,0,None
Himachal Pradesh,Solan,Solan West,31.02946,76.89039,0.34,0.39,0.45,0.25,10,3,1821,63.85,1,0,None
Himachal Pradesh,Solan,Solan West,31.04243,76.9039,0.34,0.39,0.53,0.25,10,3,1822,63.05,1,0,None
Himachal Pradesh,Solan,Solan West,31.03852,76.91349,0.46,0.39,0.54,0.25,17,0,1823,67.5,1,0,None
Himachal Pradesh,Solan,Solan West,31.03117,76.90228,0.47,0.39,0.49,0.25,12,0,1824,68.69,1,0,None
Himachal Pradesh,Solan,Solan West,31.03281,76.90659,0.34,0.39,0.41,0.25,16,0,1825,61.95,1,0,None
Himachal Pradesh,Solan,Solan West,31.02411,76.91031,0.38,0.39,0.51,0.25,9,1,1826,63.85,1,0,None
Himachal Pradesh,Solan,Solan West,31.04332,76.9087,0.48,0.39,0.36,0.25,17,4,1827,64.88,1,1,Stalking
Himachal Pradesh,Solan,Solan West,31.04447,76.91607,0.33,0.39,0.4,0.25,5,3,1828,29.59,0,1,Assault
Himachal Pradesh,Solan,Solan West,31.04211,76.91523,0.39,0.39,0.44,0.25,4,5,1829,34.39,0,1,Pickpocketing
Himachal Pradesh,Solan,Solan East,30.91642,77.02688,0.4,0.42,0.43,0.27,0,4,1830,42.83,0,0,None
Himachal Pradesh,Solan,Solan East,30.90383,77.03343,0.49,0.42,0.7,0.27,12,5,1831,71.4,1,0,None
Himachal Pradesh,Solan,Solan East,30.92946,77.0376,0.36,0.42,0.5,0.27,16,1,1832,64.0,1,0,None
Himachal Pradesh,Solan,Solan East,30.91678,77.03807,0.36,0.42,0.69,0.27,19,2,1833,55.81,1,0,None
Himachal Pradesh,Solan,Solan East,30.92507,77.02729,0.32,0.42,0.43,0.27,11,2,1834,61.83,1,0,None
Himachal Pradesh,Solan,Solan East,30.92152,77.02155,0.51,0.42,0.5,0.27,12,2,1835,67.55,1,1,Pickpocketing
Himachal Pradesh,Solan,Solan East,30.92242,77.03308,0.33,0.42,0.46,0.27,3,5,1836,39.89,0,0,None
Himachal Pradesh,Solan,Solan East,30.92685,77.04253,0.33,0.42,0.6,0.27,13,5,1837,66.58,1,1,Pickpocketing
Himachal Pradesh,Solan,Solan East,30.92339,77.02824,0.4,0.42,0.55,0.27,5,1,1838,45.13,0,1,Stalking
Himachal Pradesh,Solan,Solan East,30.91882,77.03245,0.43,0.42,0.59,0.27,9,4,1839,69.39,1,0,None
Himachal Pradesh,Solan,Solan East,30.92268,77.04036,0.46,0.42,0.51,0.27,3,3,1840,46.31,0,0,None
Himachal Pradesh,Solan,Solan East,30.9209,77.04318,0.44,0.42,0.54,0.27,5,2,1841,47.09,0,1,Pickpocketing
Himachal Pradesh,Solan,Solan East,30.93602,77.02569,0.66,0.42,0.55,0.27,9,2,1842,73.87,1,0,None
Himachal Pradesh,Solan,Solan East,30.92571,77.03329,0.52,0.42,0.45,0.27,15,2,1843,67.12,1,1,Stalking
Himachal Pradesh,Solan,Solan East,30.92594,77.02989,0.37,0.42,0.55,0.27,19,2,1844,53.75,1,1,Eve Teasing
Himachal Pradesh,Kullu,Kullu Central,31.05053,77.07438,0.53,0.73,0.72,0.44,11,1,1845,69.68,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.05565,77.07217,0.61,0.73,0.63,0.44,8,0,1846,69.39,1,1,Stalking
Himachal Pradesh,Kullu,Kullu Central,31.05025,77.08442,0.62,0.73,0.58,0.44,9,2,1847,68.58,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.05198,77.08343,0.62,0.73,0.87,0.44,23,4,1848,56.21,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.04541,77.08813,0.59,0.73,0.68,0.44,4,2,1849,51.48,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.05079,77.08059,0.65,0.73,0.85,0.44,5,2,1850,55.91,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.04105,77.06692,0.52,0.73,0.72,0.44,15,3,1851,70.9,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.04698,77.07743,0.53,0.73,0.86,0.44,21,3,1852,60.34,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.03888,77.07949,0.51,0.73,0.69,0.44,3,2,1853,47.16,0,0,None
Himachal Pradesh,Kullu,Kullu Central,31.04159,77.08551,0.52,0.73,0.75,0.44,13,0,1854,69.44,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.05771,77.08135,0.65,0.73,0.78,0.44,22,3,1855,55.75,1,1,Pickpocketing
Himachal Pradesh,Kullu,Kullu Central,31.03875,77.08341,0.55,0.73,0.63,0.44,13,1,1856,66.08,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.03847,77.07923,0.64,0.73,0.64,0.44,2,1,1857,52.31,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.0483,77.07781,0.51,0.73,0.7,0.44,16,5,1858,68.82,1,0,None
Himachal Pradesh,Kullu,Kullu Central,31.03994,77.07772,0.53,0.73,0.59,0.44,6,2,1859,66.18,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.19034,77.04646,0.51,0.35,0.57,0.2,5,6,1860,41.39,0,1,Eve Teasing
Himachal Pradesh,Kullu,Kullu West,31.19582,77.06663,0.52,0.35,0.45,0.2,0,2,1861,37.92,0,1,Harassment
Himachal Pradesh,Kullu,Kullu West,31.20272,77.05959,0.57,0.35,0.52,0.2,8,4,1862,72.84,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.18455,77.04814,0.46,0.35,0.6,0.2,21,1,1863,60.66,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.18065,77.05398,0.51,0.35,0.39,0.2,0,0,1864,38.62,0,0,None
Himachal Pradesh,Kullu,Kullu West,31.19265,77.05578,0.36,0.35,0.47,0.2,11,3,1865,65.11,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.186,77.05453,0.46,0.35,0.46,0.2,5,3,1866,36.77,0,1,Pickpocketing
Himachal Pradesh,Kullu,Kullu West,31.19334,77.05617,0.63,0.35,0.57,0.2,15,1,1867,74.09,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.18757,77.05427,0.47,0.35,0.55,0.2,2,1,1868,40.07,0,1,Eve Teasing
Himachal Pradesh,Kullu,Kullu West,31.20033,77.05727,0.5,0.35,0.44,0.2,20,5,1869,57.61,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.18007,77.05779,0.62,0.35,0.52,0.2,17,2,1870,72.22,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.1987,77.06792,0.52,0.35,0.39,0.2,10,2,1871,68.26,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.19019,77.04922,0.49,0.35,0.48,0.2,14,6,1872,67.64,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.16994,77.05995,0.55,0.35,0.46,0.2,20,4,1873,61.32,1,0,None
Himachal Pradesh,Kullu,Kullu West,31.18033,77.05109,0.67,0.35,0.39,0.2,16,5,1874,72.84,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.08664,76.99365,0.56,0.42,0.58,0.32,13,0,1875,69.74,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.07339,77.00604,0.38,0.42,0.3,0.32,10,1,1876,57.91,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.08429,76.99494,0.45,0.42,0.63,0.32,22,3,1877,46.84,0,0,None
Himachal Pradesh,Kullu,Kullu East,31.07214,77.00017,0.51,0.42,0.42,0.32,4,2,1878,45.47,0,0,None
Himachal Pradesh,Kullu,Kullu East,31.05927,76.99736,0.5,0.42,0.58,0.32,13,0,1879,69.22,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.07362,76.99022,0.39,0.42,0.5,0.32,17,6,1880,61.37,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.08252,77.00021,0.4,0.42,0.53,0.32,21,5,1881,55.19,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.07209,76.99098,0.55,0.42,0.61,0.32,16,2,1882,71.6,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.07976,76.99425,0.45,0.42,0.56,0.32,21,4,1883,55.61,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.07162,76.9862,0.62,0.42,0.5,0.32,14,6,1884,71.14,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.07331,76.99023,0.56,0.42,0.58,0.32,13,2,1885,70.2,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.06159,76.99839,0.62,0.42,0.49,0.32,22,1,1886,51.78,1,1,Eve Teasing
Himachal Pradesh,Kullu,Kullu East,31.087,76.99258,0.44,0.42,0.48,0.32,9,0,1887,65.03,1,0,None
Himachal Pradesh,Kullu,Kullu East,31.07806,76.98837,0.53,0.42,0.51,0.32,4,0,1888,48.63,0,0,None
Himachal Pradesh,Kullu,Kullu East,31.07022,76.9976,0.49,0.42,0.39,0.32,12,1,1889,66.3,1,0,None
Himachal Pradesh,Chamba,Chamba Central,31.29157,76.95934,0.62,0.86,0.68,0.29,11,2,1890,75.05,2,0,None
Himachal Pradesh,Chamba,Chamba Central,31.27978,76.96384,0.6,0.86,0.76,0.29,3,1,1891,54.54,1,0,None
Himachal Pradesh,Chamba,Chamba Central,31.29924,76.95727,0.64,0.86,0.65,0.29,2,2,1892,52.95,1,1,Pickpocketing
Himachal Pradesh,Chamba,Chamba Central,31.29205,76.95832,0.47,0.86,0.6,0.29,18,2,1893,58.19,1,0,None
Himachal Pradesh,Chamba,Chamba Central,31.30122,76.95688,0.65,0.86,0.69,0.29,9,2,1894,76.29,2,0,None
Himachal Pradesh,Chamba,Chamba Central,31.29031,76.96479,0.66,0.86,0.62,0.29,12,2,1895,75.32,2,0,None
Himachal Pradesh,Chamba,Chamba Central,31.30491,76.95358,0.57,0.86,0.79,0.29,14,6,1896,77.32,2,0,None
Himachal Pradesh,Chamba,Chamba Central,31.29127,76.96556,0.46,0.86,0.77,0.29,13,6,1897,73.09,1,0,None
Himachal Pradesh,Chamba,Chamba Central,31.29773,76.95359,0.54,0.86,0.64,0.29,5,6,1898,51.23,1,0,None
Himachal Pradesh,Chamba,Chamba Central,31.30473,76.96271,0.63,0.86,0.6,0.29,23,5,1899,52.51,1,0,None
Himachal Pradesh,Chamba,Chamba Central,31.29659,76.96251,0.4,0.86,0.61,0.29,15,1,1900,68.18,1,0,None
Himachal Pradesh,Chamba,Chamba Central,31.29538,76.9571,0.58,0.86,0.57,0.29,10,4,1901,70.12,1,0,None
Himachal Pradesh,Chamba,Chamba Central,31.28509,76.96503,0.45,0.86,0.56,0.29,1,2,1902,44.95,0,1,Stalking
Himachal Pradesh,Chamba,Chamba Central,31.29528,76.96479,0.58,0.86,0.61,0.29,1,5,1903,50.9,1,0,None
Himachal Pradesh,Chamba,Chamba Central,31.30726,76.94534,0.55,0.86,0.68,0.29,0,0,1904,52.06,1,1,Pickpocketing
Himachal Pradesh,Chamba,Chamba West,31.383,77.01932,0.42,0.43,0.55,0.32,19,4,1905,53.61,1,1,Stalking
Himachal Pradesh,Chamba,Chamba West,31.36675,77.02808,0.48,0.43,0.42,0.32,8,1,1906,65.92,1,0,None
Himachal Pradesh,Chamba,Chamba West,31.37024,77.03373,0.51,0.43,0.61,0.32,16,3,1907,70.79,1,0,None
Himachal Pradesh,Chamba,Chamba West,31.38367,77.01275,0.39,0.43,0.55,0.32,13,1,1908,65.76,1,0,None
Himachal Pradesh,Chamba,Chamba West,31.37788,77.02838,0.49,0.43,0.48,0.32,5,0,1909,45.58,0,0,None
Himachal Pradesh,Chamba,Chamba West,31.37391,77.02489,0.31,0.43,0.63,0.32,9,5,1910,63.34,1,0,None
Himachal Pradesh,Chamba,Chamba West,31.36647,77.03656,0.29,0.43,0.48,0.32,7,2,1911,61.29,1,0,None
Himachal Pradesh,Chamba,Chamba West,31.35873,77.02414,0.46,0.43,0.43,0.32,17,3,1912,67.22,1,0,None
Himachal Pradesh,Chamba,Chamba West,31.37912,77.03192,0.39,0.43,0.61,0.32,1,2,1913,42.47,0,1,Assault
Himachal Pradesh,Chamba,Chamba West,31.38516,77.02512,0.36,0.43,0.59,0.32,15,1,1914,64.45,1,1,Pickpocketing
Himachal Pradesh,Chamba,Chamba West,31.37237,77.02044,0.38,0.43,0.42,0.32,11,4,1915,60.21,1,0,None
Himachal Pradesh,Chamba,Chamba West,31.38233,77.00933,0.39,0.43,0.51,0.32,19,0,1916,52.43,1,1,Stalking
Himachal Pradesh,Chamba,Chamba West,31.36873,77.04007,0.48,0.43,0.6,0.32,5,2,1917,47.79,0,0,None
Himachal Pradesh,Chamba,Chamba West,31.36802,77.02624,0.54,0.43,0.56,0.32,6,5,1918,68.82,1,1,Stalking
Himachal Pradesh,Chamba,Chamba West,31.36632,77.02677,0.41,0.43,0.56,0.32,16,2,1919,66.05,1,0,None
Himachal Pradesh,Chamba,Chamba East,31.38414,77.06283,0.66,0.42,0.49,0.38,14,1,1920,68.67,1,0,None
Himachal Pradesh,Chamba,Chamba East,31.38239,77.06716,0.67,0.42,0.49,0.38,2,4,1921,52.91,1,0,None
Himachal Pradesh,Chamba,Chamba East,31.38057,77.06666,0.57,0.42,0.66,0.38,9,3,1922,70.31,1,0,None
Himachal Pradesh,Chamba,Chamba East,31.39099,77.06178,0.58,0.42,0.4,0.38,1,0,1923,44.83,0,1,Assault
Himachal Pradesh,Chamba,Chamba East,31.38137,77.06298,0.54,0.42,0.41,0.38,4,5,1924,46.57,0,0,None
Himachal Pradesh,Chamba,Chamba East,31.37991,77.05074,0.63,0.42,0.34,0.38,18,5,1925,57.2,1,0,None
Himachal Pradesh,Chamba,Chamba East,31.39367,77.04011,0.69,0.42,0.52,0.38,3,5,1926,52.85,1,0,None
Himachal Pradesh,Chamba,Chamba East,31.38056,77.06452,0.64,0.42,0.24,0.38,18,2,1927,56.84,1,0,None
Himachal Pradesh,Chamba,Chamba East,31.37573,77.05482,0.57,0.42,0.48,0.38,17,4,1928,66.53,1,1,Stalking
Himachal Pradesh,Chamba,Chamba East,31.39534,77.04279,0.54,0.42,0.51,0.38,23,3,1929,46.02,0,0,None
Himachal Pradesh,Chamba,Chamba East,31.38376,77.04923,0.64,0.42,0.4,0.38,10,1,1930,65.49,1,1,Pickpocketing
Himachal Pradesh,Chamba,Chamba East,31.39052,77.04678,0.64,0.42,0.52,0.38,10,1,1931,72.14,1,0,None
Himachal Pradesh,Chamba,Chamba East,31.38949,77.05336,0.57,0.42,0.36,0.38,14,2,1932,63.69,1,1,Eve Teasing
Himachal Pradesh,Chamba,Chamba East,31.39542,77.06129,0.5,0.42,0.42,0.38,0,6,1933,43.78,0,1,Pickpocketing
Himachal Pradesh,Chamba,Chamba East,31.38745,77.05535,0.61,0.42,0.57,0.38,3,4,1934,50.58,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.12108,76.92957,0.69,0.81,0.74,0.25,6,2,1935,77.48,2,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.12757,76.93035,0.66,0.81,0.72,0.25,0,1,1936,55.92,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.10264,76.91513,0.61,0.81,0.86,0.25,19,3,1937,69.28,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.12169,76.92163,0.55,0.81,0.73,0.25,6,3,1938,72.04,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.11556,76.92359,0.63,0.81,0.79,0.25,10,5,1939,78.63,2,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.11611,76.92008,0.6,0.81,0.63,0.25,21,0,1940,63.53,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.10635,76.92104,0.67,0.81,0.8,0.25,1,4,1941,59.63,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.09464,76.91218,0.49,0.81,0.66,0.25,9,4,1942,70.49,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.11436,76.93521,0.6,0.81,0.66,0.25,9,2,1943,77.24,2,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.10043,76.91798,0.59,0.81,0.51,0.25,9,6,1944,71.17,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.1208,76.91857,0.66,0.81,0.8,0.25,20,6,1945,68.91,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.10147,76.93818,0.75,0.81,0.73,0.25,1,3,1946,62.97,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.10394,76.92893,0.59,0.81,0.72,0.25,13,2,1947,75.28,2,0,None
Himachal Pradesh,Hamirpur,Hamirpur Central,31.11508,76.91474,0.48,0.81,0.61,0.25,5,3,1948,46.18,0,1,Eve Teasing
Himachal Pradesh,Hamirpur,Hamirpur Central,31.11149,76.92958,0.59,0.81,0.78,0.25,14,6,1949,75.42,2,0,None
Himachal Pradesh,Hamirpur,Hamirpur West,31.28707,76.97224,0.48,0.37,0.37,0.25,16,2,1950,64.95,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur West,31.2837,76.99363,0.37,0.37,0.49,0.25,3,3,1951,34.74,0,1,Harassment
Himachal Pradesh,Hamirpur,Hamirpur West,31.28597,76.98778,0.6,0.37,0.61,0.25,13,6,1952,73.72,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur West,31.28097,76.98546,0.46,0.37,0.48,0.25,22,0,1953,37.05,0,1,Harassment
Himachal Pradesh,Hamirpur,Hamirpur West,31.28718,76.97213,0.4,0.37,0.31,0.25,6,4,1954,62.13,1,1,Pickpocketing
Himachal Pradesh,Hamirpur,Hamirpur West,31.29267,76.99423,0.43,0.37,0.41,0.25,20,6,1955,53.69,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur West,31.29491,76.97847,0.56,0.37,0.49,0.25,4,2,1956,41.0,0,1,Stalking
Himachal Pradesh,Hamirpur,Hamirpur West,31.28554,76.98409,0.52,0.37,0.52,0.25,10,1,1957,69.74,1,1,Pickpocketing
Himachal Pradesh,Hamirpur,Hamirpur West,31.28704,76.96629,0.46,0.37,0.47,0.25,23,2,1958,38.16,0,0,None
Himachal Pradesh,Hamirpur,Hamirpur West,31.30298,76.96602,0.5,0.37,0.53,0.25,8,5,1959,70.97,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur West,31.29308,76.98087,0.58,0.37,0.53,0.25,14,3,1960,73.65,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur West,31.27867,76.98094,0.35,0.37,0.48,0.25,18,2,1961,53.03,1,1,Pickpocketing
Himachal Pradesh,Hamirpur,Hamirpur West,31.28738,76.97437,0.49,0.37,0.41,0.25,8,6,1962,67.7,1,1,Eve Teasing
Himachal Pradesh,Hamirpur,Hamirpur West,31.29375,76.98042,0.54,0.37,0.43,0.25,9,0,1963,68.5,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur West,31.29481,76.97541,0.41,0.37,0.48,0.25,3,2,1964,34.37,0,1,Stalking
Himachal Pradesh,Hamirpur,Hamirpur East,31.31754,76.89037,0.5,0.39,0.45,0.26,2,5,1965,37.78,0,1,Stalking
Himachal Pradesh,Hamirpur,Hamirpur East,31.30571,76.88645,0.45,0.39,0.48,0.26,20,0,1966,54.07,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur East,31.3202,76.89232,0.43,0.39,0.48,0.26,7,5,1967,66.53,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur East,31.32765,76.89201,0.52,0.39,0.34,0.26,23,2,1968,37.98,0,0,None
Himachal Pradesh,Hamirpur,Hamirpur East,31.33214,76.8932,0.42,0.39,0.55,0.26,21,0,1969,57.65,1,1,Stalking
Himachal Pradesh,Hamirpur,Hamirpur East,31.32927,76.89088,0.47,0.39,0.45,0.26,11,4,1970,66.59,1,1,Eve Teasing
Himachal Pradesh,Hamirpur,Hamirpur East,31.32413,76.88367,0.41,0.39,0.53,0.26,9,4,1971,66.98,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur East,31.30474,76.90251,0.34,0.39,0.35,0.26,4,6,1972,29.93,0,0,None
Himachal Pradesh,Hamirpur,Hamirpur East,31.30612,76.88751,0.44,0.39,0.44,0.26,13,0,1973,63.69,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur East,31.3134,76.90663,0.45,0.39,0.47,0.26,9,5,1974,65.89,1,1,Eve Teasing
Himachal Pradesh,Hamirpur,Hamirpur East,31.3236,76.88791,0.41,0.39,0.41,0.26,1,0,1975,33.0,0,1,Assault
Himachal Pradesh,Hamirpur,Hamirpur East,31.30573,76.8847,0.34,0.39,0.37,0.26,5,4,1976,29.15,0,1,Eve Teasing
Himachal Pradesh,Hamirpur,Hamirpur East,31.32661,76.89407,0.55,0.39,0.22,0.26,8,4,1977,64.13,1,0,None
Himachal Pradesh,Hamirpur,Hamirpur East,31.31504,76.88343,0.45,0.39,0.42,0.26,3,3,1978,33.79,0,0,None
Himachal Pradesh,Hamirpur,Hamirpur East,31.30333,76.88569,0.47,0.39,0.39,0.26,11,4,1979,64.44,1,1,Stalking
Himachal Pradesh,Una,Una Central,30.96348,76.83407,0.62,0.75,0.86,0.4,9,5,1980,75.06,2,0,None
Himachal Pradesh,Una,Una Central,30.98312,76.86135,0.7,0.75,0.76,0.4,22,4,1981,57.88,1,0,None
Himachal Pradesh,Una,Una Central,30.97202,76.85684,0.79,0.75,0.66,0.4,5,6,1982,58.99,1,0,None
Himachal Pradesh,Una,Una Central,30.95366,76.8476,0.55,0.75,0.75,0.4,15,6,1983,71.25,1,0,None
Himachal Pradesh,Una,Una Central,30.96526,76.84217,0.62,0.75,0.8,0.4,14,0,1984,74.57,1,0,None
Himachal Pradesh,Una,Una Central,30.97041,76.84304,0.7,0.75,0.67,0.4,10,6,1985,73.49,1,0,None
Himachal Pradesh,Una,Una Central,30.97704,76.85574,0.65,0.75,0.68,0.4,12,2,1986,72.32,1,0,None
Himachal Pradesh,Una,Una Central,30.97694,76.84918,0.7,0.75,0.67,0.4,11,3,1987,75.42,2,0,None
Himachal Pradesh,Una,Una Central,30.98321,76.84284,0.52,0.75,0.63,0.4,7,1,1988,66.87,1,0,None
Himachal Pradesh,Una,Una Central,30.97143,76.85166,0.7,0.75,0.77,0.4,12,0,1989,76.14,2,0,None
Himachal Pradesh,Una,Una Central,30.97661,76.85808,0.72,0.75,0.7,0.4,6,3,1990,75.22,2,0,None
Himachal Pradesh,Una,Una Central,30.97754,76.84716,0.71,0.75,0.66,0.4,8,2,1991,73.56,1,0,None
Himachal Pradesh,Una,Una Central,30.97632,76.84776,0.61,0.75,0.89,0.4,7,4,1992,75.86,2,0,None
Himachal Pradesh,Una,Una Central,30.98456,76.85021,0.57,0.75,0.82,0.4,1,3,1993,54.02,1,1,Eve Teasing
Himachal Pradesh,Una,Una Central,30.97391,76.84855,0.52,0.75,0.78,0.4,7,5,1994,71.05,1,0,None
